file,sentence_cleaned
asr_sinhala/data/28/2877572ff7.flac,විෂය ධාරාවෙන් කප්පාදු කර දැමීමේ ඵලවිපාක
asr_sinhala/data/dd/ddb50af7e9.flac,අතිශයින් වැදගත් ය.
asr_sinhala/data/69/69b55ac0aa.flac,මේකෙ කෑම මේසෙ එක අහලා තියනවා
asr_sinhala/data/e3/e302ec0cb4.flac,තපස් ගුණය වර්ෂා ජලය හැටියටත්
asr_sinhala/data/37/37674e50dd.flac,සමාජය යහමඟට යොමු කරන ධර්මතාවක් ලෙස
asr_sinhala/data/1c/1c0d99c439.flac,නිපන් වචන හා සමපාත යෙදුම්
asr_sinhala/data/80/8085387294.flac,මෙම ධනය අවසානයේ කවර බැංකුවක ගිණුමකට හෝ එකතු වෙයි.
asr_sinhala/data/22/225c026213.flac,එසේ කිසියම් පරමාණුවක් ඇති වූ වහාම
asr_sinhala/data/cc/cc39a524ad.flac,මානසික ශක්තිය
asr_sinhala/data/a4/a4c6203630.flac,භාරගනු ලබන්නේ
asr_sinhala/data/a8/a8032529de.flac,ගහට කොළට භූමියට
asr_sinhala/data/dd/dd737b1a8a.flac,මන්දාකිණි නො පවතින බව ය.
asr_sinhala/data/70/7090465dfc.flac,කන්න ඇහැකි තරමේ බත් ගෙඩියක්
asr_sinhala/data/c0/c0f466c133.flac,එහි විඳපු රසය හාස්‍යය
asr_sinhala/data/00/00c7eb8b13.flac,සොයා බැලිය යුතුය.
asr_sinhala/data/0b/0b1e31bf15.flac,ඇත්ත ජීවිතය කිසියම් පිළිගත් සාමූහික විනයකට අනුව චලනය වෙයි.
asr_sinhala/data/89/893443dcae.flac,එම ම්ලේච්ඡු ප්‍රහාරයෙන්
asr_sinhala/data/09/09e36692c2.flac,එදා ඉදන් අද වෙනකම් පොත් කියෝනවා.
asr_sinhala/data/67/67260941ec.flac,මම කළ චරිත නිරූපණය වෙනුවෙන්
asr_sinhala/data/83/831557dd2e.flac,ඒකනේ ඉක්මනට ෆෝන් එක
asr_sinhala/data/b3/b3fc579728.flac,මම කැමති හැමදේටම
asr_sinhala/data/b6/b61fb230df.flac,මේකෙ වැඩිහිටියන්ට සුදුසු දර්ශන තියන හින්ද
asr_sinhala/data/11/11682ecd9b.flac,එහෙම කරපු මා දන්නා සමහරුන්
asr_sinhala/data/1e/1eab7ccbe5.flac,හැරිසන් මහතා විසින්
asr_sinhala/data/db/db8a2c05d0.flac,ඔය යානෙ හොයන්න.
asr_sinhala/data/d0/d0fa6f230f.flac,ඔයාට කියන්න තියෙන වැදගත් කාරණාව
asr_sinhala/data/74/747bc583c1.flac,වේගයෙන් උදළුගාමින් ඉස්සරහට යනව
asr_sinhala/data/b0/b03a5fd1d8.flac,එහි රේඛා සියල්ල
asr_sinhala/data/1d/1da4c5d1a8.flac,හැබැයි වර්න් ගේ පොත් කියවපු අය
asr_sinhala/data/4b/4b07faea9f.flac,නමක් නැති චානම් ලියන එකෝ.
asr_sinhala/data/3a/3ab9922592.flac,එසේ කරන කල්හි
asr_sinhala/data/75/752efb1bea.flac,ඒත් තවම ආවේ නැහැ
asr_sinhala/data/40/40bb371f98.flac,නමුත් එයට ඍජුව සංසදයට මැදිහත් විය නොහැක්කේ
asr_sinhala/data/8f/8f8d570597.flac,එය කොපියක් නොවිය හැක
asr_sinhala/data/dc/dce7a744d7.flac,යුතු අය පැමිණෙති
asr_sinhala/data/0e/0ef7d1ce28.flac,භික්‍ෂූන් අරණ්‍යවාසී විය යුතු ය.
asr_sinhala/data/a7/a72c18ffb9.flac,ආශ්වාස ප්‍රශ්වාස එක්තරා කයක් හැටියට ධර්මයේ සඳහන් වෙනවා.
asr_sinhala/data/e4/e488cd8266.flac,ඔවුන්ගේ මතය වී තිබේ
asr_sinhala/data/0a/0aa0d52a93.flac,අමුතුවෙන් කියන්න අවශ්‍ය නෑ නේ
asr_sinhala/data/61/611b929e92.flac,මනසේ ස්පර්ශය
asr_sinhala/data/02/02e92122b2.flac,මගේ යහලුවන්
asr_sinhala/data/d7/d7f42f7208.flac,එම සියලුම ග්‍රන්ථ ලියා ඇත්තේ
asr_sinhala/data/f5/f5fa8fbbaa.flac,හැබැයි මට වෙලාව පිළිබද ගැටළු නිසා
asr_sinhala/data/38/3812102ead.flac,පල්ලියට ගෙන ගොස්
asr_sinhala/data/e1/e11967e8a6.flac,එයාව පාවිච්චි කරන්න බැහැ.
asr_sinhala/data/60/609b2a9eee.flac,බවට සාධක හමුවෙයි.
asr_sinhala/data/5b/5b11927641.flac,සිහියෙන් අහන්න ඕන.
asr_sinhala/data/87/8781d29972.flac,ඔවුන්ට අහිමි විය.
asr_sinhala/data/28/28b06dec06.flac,මේ පුද්ගලයා මිත්‍රයන් සමග මත්පැන් පානයට ගිජු වෙලා
asr_sinhala/data/24/24d495c825.flac,අනුවේදනීය විදිහට ඉදිරිපත් කරන්න
asr_sinhala/data/c8/c8a0b934e1.flac,මෙවැනි මනෝභාවයන් 44 ක් සඳහන් වේ.
asr_sinhala/data/65/65897b8983.flac,භාග්‍යවතුන් වහන්සේ විසින් ද
asr_sinhala/data/5a/5a957ad78a.flac,ඒ ගැට ගැසී ගිය අවුල
asr_sinhala/data/3a/3adb232615.flac,අපිට මෙහෙම පැත්තකුත් තියනවා
asr_sinhala/data/85/8538c9ac79.flac,හරක් මස් වලට අනවශ්‍ය මිලක්
asr_sinhala/data/a6/a68751a274.flac,ගොඩක් දෙනෙක්ගේ කඳුළු කතාව තමයි මේක.
asr_sinhala/data/0d/0d146958d5.flac,මුකුත් කිව්වේ නෑ
asr_sinhala/data/ea/eaf549ac9d.flac,එදාට ඔය ජාතිවාදී සංවිධාන ඔක්කොම
asr_sinhala/data/ef/efaba5c03c.flac,කල් දමන්නේ නැතුව කළා
asr_sinhala/data/c2/c2651b1d69.flac,ඔබට ආරූඩ වුණා කියලා.
asr_sinhala/data/6f/6f104c0304.flac,එයාල ඒ වයසට එනකොට
asr_sinhala/data/50/505be3b0b6.flac,සිටීම ඛේදනීය තත්වයකි.
asr_sinhala/data/f0/f082f97a81.flac,සිංහල සබ් එකත් දීලා නිසා
asr_sinhala/data/84/84ea594ef9.flac,හැබැයි දුවට මාස කිහිපයක් ගතවෙද්දී
asr_sinhala/data/7e/7eb5339385.flac,මොන්ටිසෝරියට කැමති පාටකින්
asr_sinhala/data/0d/0db90cd203.flac,එහෙම වෙන්නේ නැහැ
asr_sinhala/data/61/619c25567e.flac,දරිද්‍රතාවෙන් පරි පීඩිත වේ
asr_sinhala/data/18/1857710da6.flac,එහෙම ක්‍රමවේදයක් තිබුණ
asr_sinhala/data/68/6829c4ab4c.flac,පිරිමින් සියල්ලන් ලිවීම වෙන්නේ නැත
asr_sinhala/data/70/709e0b8958.flac,තොපි වගේ මහදැන මුත්තල.
asr_sinhala/data/3e/3e2fb05393.flac,නිරතුරුව ප්‍රකාශ කරන්නට යෙදුණේ
asr_sinhala/data/50/50dd4f2c95.flac,මේවා සාමාන්‍යයෙන් ප්‍රයෝජනවත් වැඩසටහන් ආකාරයෙන් පෙනී සිට
asr_sinhala/data/15/15a2d9169e.flac,බටහිරදී සමලිගිකත්වයට එරෙහිව
asr_sinhala/data/0f/0fbe9abb42.flac,එදා නැව් එනකම් බලා සිටියා
asr_sinhala/data/3e/3e4ba402f1.flac,මං සංගිත නර්තන චිත්‍ර තෙවිශයටම කරලා තියෙන්නෙ අපරමාන එකෙත් හොදම එකක් නෙව! උත්සහා කරන්න.තව මොනවා හරි කරන්න.
asr_sinhala/data/55/551524ea6b.flac,උදේට ඇඳෙන් බහිනකොටම
asr_sinhala/data/1e/1e41ad9f17.flac,මිහිඳු මාහිමියෝ පසුව
asr_sinhala/data/9e/9edeed9169.flac,එබැවින් ප්‍රබන්ධමය මුහුණ
asr_sinhala/data/7a/7aa59242fd.flac,තවදුරටත් අපේ මහා සංඝ රත්නය ත්‍රෛනිකායිකද?
asr_sinhala/data/1c/1c5e8de93e.flac,යහපත් සිත් පහළ නොවන විට
asr_sinhala/data/99/9901ba91b4.flac,ආවාට ගියාට කළ යුත්තක් නොවන්නේ
asr_sinhala/data/1e/1ef6c70e14.flac,එහෙත් එම ඉල්ලීම
asr_sinhala/data/3b/3b03806fda.flac,මෙලෙස අත්අඩංගුවට ගෙන ඇත
asr_sinhala/data/e3/e337546a47.flac,සියවස් එකහමාරක් පමණ ගතවන විට
asr_sinhala/data/cc/ccb9d0ed42.flac,සිතේ ඇතිවුණ ශ්‍රද්ධාවෙන්ම
asr_sinhala/data/40/402ce4d74b.flac,උහුලගන්න බැරි බඩගින්න
asr_sinhala/data/d8/d8a70b96cc.flac,අසාධ්‍ය ඩෙංගු රෝගීන්
asr_sinhala/data/03/03e28bb59b.flac,සහෝදරයා!දිගටම කරගෙන යමු!
asr_sinhala/data/a1/a154175d29.flac,බුදුන්වහන්සේලා ඒ තරමටම
asr_sinhala/data/97/97a168b2fb.flac,ඉතින් මොකද අපට මේ කවුරුත් කතා නොකරන දෙයක් ගැන කතා කරන්න මේ තරමට ඕනෑකමක්?
asr_sinhala/data/72/726124570a.flac,ඔය යාළුවො සෙට් උනාම
asr_sinhala/data/ab/ab67e05b29.flac,උදේ බුදුන් වැඳලා වැඩට යද්දි
asr_sinhala/data/35/35fae47f93.flac,ත්‍රිපිටකයේ “කිසියම්” පරිවර්තනයක් ගැනයි.
asr_sinhala/data/62/62564fd9fe.flac,බලන්නේ නැතිව ඉන්නවා.
asr_sinhala/data/0b/0b0d2d6858.flac,කටවහරේ ව්‍යාකරණය.
asr_sinhala/data/c8/c8bc33af26.flac,හැබැයි පාකර් මේ අලුත් වැඩේ ප්‍රතික්ෂේප කරල
asr_sinhala/data/1d/1d6bf5db63.flac,ඔය කිපිලා ඉන්න මිනිස්සුන්ගෙන්
asr_sinhala/data/f4/f44230000a.flac,දේශපාලනික මිනිසුන් සිර කර තැබීම
asr_sinhala/data/c4/c43993a6b9.flac,ඉන්න හැටි ඔහුට උගන්වන්න.
asr_sinhala/data/12/12d001e21d.flac,ඒක එයාගේ ගොන්කමනේ
asr_sinhala/data/eb/eb802eb14c.flac,ඔප්පු කරල නැහැ යකුනේ.
asr_sinhala/data/4b/4b3eb453e2.flac,එතකොට හම්බවෙනවා
asr_sinhala/data/de/de7270e8be.flac,දන්දිය හැක්කේ.
asr_sinhala/data/24/2464fc3e0d.flac,මීට අවුරුදු පන්දහස් ගානකට කලින්
asr_sinhala/data/3d/3d2aa18d11.flac,අප කොතරම් ලජ්ජාශීලි විය යුතුද?
asr_sinhala/data/5d/5d66de0223.flac,මං නැති ටිකේ වෙලා තියෙන හරියක්
asr_sinhala/data/20/201cff189c.flac,තීරණය කළත් ඒකෙ වැ‍රැද්දක් ඇත්තේ නෑනේ
asr_sinhala/data/4a/4ac5b733a3.flac,අප අද පරිසරය ගැන
asr_sinhala/data/81/812be94d9c.flac,ඊළඟ ලිපියත් කියවලා
asr_sinhala/data/11/11c9dba198.flac,එහෙත් දැන් යන විදිහට
asr_sinhala/data/10/10d74e2061.flac,මෙම අඩවියට පිවිසෙන ඔබට
asr_sinhala/data/45/450091325c.flac,අන් ශාස්තෘවරුන් තුළ නොවූ
asr_sinhala/data/bc/bca34598d5.flac,මම යෝජනා කරනවා
asr_sinhala/data/7c/7cc42e138f.flac,අනිත් කොටසේත් උපසිරසි අරගෙනම එන්නම්
asr_sinhala/data/aa/aa6ba9511e.flac,ඉතාම හුදෙකලා කලාකරුවා පවා
asr_sinhala/data/da/da013c73cf.flac,ලෝකය ඉදිරියේ
asr_sinhala/data/fb/fb758e829a.flac,මම නං හොඳටම දන්නවා
asr_sinhala/data/51/516c20ad29.flac,අප විසින් සලකන බවයි.
asr_sinhala/data/bb/bbe47ccba6.flac,එක පව්කාර වැඞක් නතර කරහම
asr_sinhala/data/1d/1dcae93d72.flac,වෙනස් වීම තුල
asr_sinhala/data/83/8302b549b4.flac,සමස්ත ධර්මයම අවබෝධ කරගනියි.
asr_sinhala/data/15/1552dda5d3.flac,ඔයාල එක්ක බෙදා ගන්න ඕනි කියල
asr_sinhala/data/04/0483e9bcc9.flac,අපි අනිකාගේ සතුටෙදි
asr_sinhala/data/41/41f888e9f1.flac,ලක්ෂක් වැය කර තිබෙනවා.
asr_sinhala/data/4b/4bf5e0cdc0.flac,ඔබේ ශ්‍රමය අපතේ නොයන බව නම්
asr_sinhala/data/74/741f79d825.flac,භාග්‍යවතුන් වහන්සේ වැඩි බව සැළ කළහ.
asr_sinhala/data/7f/7f620c8c1d.flac,හිතේ තද කරගෙන
asr_sinhala/data/fc/fc6567032b.flac,මාලදිවයින් යන්නද හදන්නේ?
asr_sinhala/data/d5/d5311f2817.flac,කලාතුරකින් වෙන නිසා
asr_sinhala/data/db/db94ca22c6.flac,කළ යුතුමය.
asr_sinhala/data/f4/f4b6a32257.flac,ඉන්දියාව අරාබිකරය එක්ක
asr_sinhala/data/5c/5c332bbe83.flac,තේරෙන්නේ නැති දේවල් වලට
asr_sinhala/data/7b/7b2069188e.flac,මෙවන් පසුබිමක
asr_sinhala/data/3e/3ef711522f.flac,අන්‍ය ලබ්ධිකයන්ගේ ග්‍රහණයට හසුවී තිබුණි.
asr_sinhala/data/e0/e03f431f3e.flac,උත්තර භාරතීය රාගධාරී සංගීතය ඇසුරින්
asr_sinhala/data/33/33a08a3bfc.flac,සිල් නොවන දේවල්
asr_sinhala/data/f9/f903e63016.flac,බස් ධාවනය නතර කළ යුතුය.
asr_sinhala/data/dd/dd27836952.flac,එලෝළුයි මසුයි විතරයි!
asr_sinhala/data/84/8441ae7b7c.flac,ආගම අදහන්න එපා කිවුවෙ
asr_sinhala/data/35/35bbe847da.flac,උන් එය යොදා ගන්නේ
asr_sinhala/data/f6/f6bfd0cd70.flac,ඇහුනා කියල කිව්වා.
